category,subcategory,type,totalReceived,activeGrievancesWithoutEscalation,activeGrievancesWithEscalation,closedGrievancesWithoutEscalation,closedGrievancesWithEscalation,successfulTransferIn,successfulTransferOut,grievancesWithoutRatings,grievancesWithRatings,grievancesWithVeryGoodRating,grievanceswithgoodrating,grievancesWithOKRating,grievancesWithBadRating,grievancesWithVeryBadRating,twitterGrievances,facebookGrievances,grievancesAdditionalInfoProvided,grievancesAdditionalInfoNotProvided,grievancesWithoutFeedback,grievancesWithFeedback,grievancesWithFeedbackIssueNotResolved,grievancesWithFeedbackIssueResolved
Airport,Kailashahar,"Cleanliness / Hygiene",1,0,0,1,1,0,NA,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
Airport,Khajuraho,Other,1,0,0,1,1,0,NA,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
Airport,Dibrugarh,"Retail Shops / Food & Beverage",2,0,0,2,2,0,NA,2,0,0,0,0,0,0,0,0,0,2,2,0,0,0
Airport,Agartala,"Air Conditioning / Maintenance",1,0,0,0,0,0,NA,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
Airport,Agartala,"Baggage / Lost & Found ",1,0,0,1,1,0,NA,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
Airport,Agartala,"Staff / Crew behavoiur",2,0,0,1,1,0,NA,2,0,0,0,0,0,0,0,0,0,2,2,0,0,0
Airport,Tiruchirappalli,"Baggage / Lost &amp; Found ",7,0,0,7,7,0,NA,7,0,0,0,0,0,0,0,0,0,7,7,0,0,0
Airport,Tiruchirappalli,"Cleanliness / Hygiene",3,0,0,3,3,0,NA,3,0,0,0,0,0,0,0,0,0,3,3,0,0,0
Airport,Tiruchirappalli,"Retail Shops / Food &amp; Beverage",1,0,0,1,1,0,NA,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
Airport,Goa,"Baggage / Lost &amp; Found ",9,0,0,5,5,0,NA,9,0,0,0,0,0,0,0,0,0,9,9,0,0,0
Airport,Goa,"Person With Disability",2,0,0,2,2,0,NA,2,0,0,0,0,0,0,0,0,0,2,2,0,0,0
Airport,Srinagar,"Baggage / Lost &amp; Found ",16,0,0,1,1,0,NA,16,0,0,0,0,0,0,0,0,0,16,16,0,0,0
Airport,Srinagar,Other,17,0,0,17,17,0,NA,17,0,0,0,0,0,0,0,0,1,17,17,0,0,0
Airport,Srinagar,"Seating / Waiting Area",3,0,0,3,3,0,NA,3,0,0,0,0,0,0,0,0,0,3,3,0,0,0
Airport,Srinagar,"Signages / Flight Display",1,0,0,1,1,0,NA,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
Airport,Jabalpur,"Baggage / Lost &amp; Found ",1,0,0,0,0,0,NA,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
Airport,Jabalpur,"Taxi / Parking",11,0,0,11,11,0,NA,11,0,0,0,0,0,0,0,0,0,11,11,0,0,0
Airport,Bhavnagar,Other,2,0,0,2,2,0,NA,2,0,0,0,0,0,0,0,0,2,2,2,0,0,0
Airport,Bhavnagar,"Taxi / Parking",2,0,0,2,2,0,NA,2,0,0,0,0,0,0,0,0,0,2,2,0,0,0
Airport,"Shirdi Airport",Other,2,0,0,2,2,0,NA,2,0,0,0,0,0,0,0,0,0,2,2,0,0,0
Airport,Mangalore,"Cleanliness / Hygiene",1,0,0,1,1,0,NA,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
Airport,Jamnagar,"Staff / Crew behavoiur",1,0,0,1,1,0,NA,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
Security,Calicut,Other,2,0,0,2,2,0,NA,2,0,0,0,0,0,0,0,0,0,2,2,0,0,0
Security,Calicut,"Security Check",2,0,0,2,2,0,NA,2,0,0,0,0,0,0,0,0,0,2,2,0,0,0
Security,Mumbai,"Boarding Gate",2,0,0,2,2,0,NA,2,0,0,0,0,0,0,0,0,0,2,2,0,0,0
Security,Mumbai,Other,25,0,0,24,24,0,NA,25,0,0,0,0,0,0,1,0,1,25,25,0,0,0
Security,Mumbai,"Terminal Entry",18,0,0,18,18,0,NA,18,0,0,0,0,0,0,0,0,0,18,18,0,0,0
Security,Indore,"Security Check",9,0,0,8,8,0,NA,9,0,0,0,0,0,0,0,0,0,9,9,0,0,0
Security,Shillong,"Security Check",2,0,0,2,2,0,NA,2,0,0,0,0,0,0,0,0,0,2,2,0,0,0
Security,Bagdogra,"Terminal Entry",1,0,0,1,1,0,NA,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
Security,Chandigarh,Other,2,0,0,2,2,0,NA,2,0,0,0,0,0,0,0,0,0,2,2,0,0,0
Security,Belgaum,"Security Check",4,0,0,4,4,0,NA,4,0,0,0,0,0,0,0,0,0,4,4,0,0,0
Security,Udaipur,"Terminal Entry",1,0,0,1,1,0,NA,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
Security,Ranchi,"Terminal Entry",2,0,0,1,1,0,NA,2,0,0,0,0,0,0,0,0,0,2,2,0,0,0
Security,Jammu,Other,1,0,0,1,1,0,NA,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
Security,Jammu,"Terminal Entry",2,0,0,2,2,0,NA,2,0,0,0,0,0,0,0,0,0,2,2,0,0,0
Security,Kadapa,"Terminal Entry",1,0,0,1,1,0,NA,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
Security,Thiruvananthapuram,"Terminal Entry",3,0,0,3,3,0,NA,3,0,0,0,0,0,0,0,0,0,3,3,0,0,0
Security,Lucknow,Other,7,0,0,7,7,0,NA,7,0,0,0,0,0,0,0,0,0,7,7,0,0,0
Security,Kochi,"Security Check",14,0,0,14,14,1,NA,14,0,0,0,0,0,0,0,0,0,14,14,0,0,0
Security,Tirupati,"Security Check",4,0,0,4,4,0,NA,4,0,0,0,0,0,0,0,0,0,4,4,0,0,0
Security,Guwahati,Other,3,0,0,3,3,0,NA,3,0,0,0,0,0,0,0,0,0,3,3,0,0,0
Security,Kolkata,"Boarding Gate",2,0,0,1,1,0,NA,2,0,0,0,0,0,0,0,0,0,2,2,0,0,0
Airline,IndiGo,NA,7,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Airport,Kolkata,NA,1,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Airline,NA,Meal,1,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Airline,NA,Other,4,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Airport,NA,NA,5,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Airline,"Kuwait Airways","Flight Delays",22,0,0,12,12,0,NA,17,5,3,1,1,0,0,0,0,0,22,17,5,4,1
Airline,"Qatar Airways",Baggage,73,0,1,63,63,0,NA,66,6,4,2,0,0,0,0,0,0,73,67,6,5,1
Airline,"Air Canada",Baggage,32,0,0,31,31,0,NA,29,3,2,0,0,0,1,0,0,3,32,29,3,2,1
Airline,"Air Asia Berhad (Intl Tickets)","Ticketing, Fares &amp; Refunds",194,0,0,190,190,0,NA,179,15,14,0,1,0,0,0,0,4,194,176,18,16,2
Airline,GoAir,"Check-in & Boarding",405,0,0,400,400,0,NA,342,63,51,3,6,1,2,2,0,10,405,334,71,68,3
Airline,GoAir,"Check-in &amp; Boarding",147,0,0,137,137,0,NA,138,9,8,1,0,0,0,0,0,0,147,136,11,9,2
Airline,GoAir,"Staff / Crew Behavior",178,0,0,177,177,2,NA,162,16,16,0,0,0,0,6,0,7,178,161,17,14,3
Airline,"Air India",Baggage,1992,3,3,1985,1985,0,NA,1794,192,153,16,13,4,6,10,0,56,1992,1764,228,203,25
Airline,"Air India",Meal,371,0,0,370,370,0,NA,327,44,32,2,4,3,3,0,0,6,371,316,55,43,12
Airline,"Air India","Ticketing, Fares & Refunds",11959,6,0,11924,11924,0,NA,10089,1864,1387,209,118,52,98,82,0,340,11959,9988,1971,1831,140
Airline,"Air India","Ticketing, Fares &amp; Refunds",3446,0,6,3426,3426,0,NA,3112,328,261,36,19,7,5,1,0,2,3446,3070,376,324,52
Airline,Lufthansa,Baggage,68,0,0,66,66,0,NA,65,3,3,0,0,0,0,0,0,1,68,63,5,3,2
Airline,"Air India Express","Flight Delays",1272,0,0,1199,1199,1,NA,1075,197,171,11,9,3,3,4,0,7,1272,1067,205,184,21
Airline,"Air India Express","Staff / Crew Behavior",133,0,0,133,133,0,NA,119,14,9,1,2,2,0,2,0,3,133,117,16,12,4
Airline,"Air India Express","Ticketing, Fares &amp; Refunds",1445,0,0,1445,1445,0,NA,1257,188,148,14,8,2,16,0,0,2,1445,1244,201,170,31
Airline,"Buddha Air","Ticketing, Fares & Refunds",1,0,0,1,1,0,NA,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1
Airline,"Alliance Air (India)","Flight Delays",357,0,1,140,140,0,NA,340,16,13,1,1,1,0,0,0,0,357,339,18,15,3
Airline,"VietJet Air","Ticketing, Fares &amp; Refunds",245,0,5,174,174,0,NA,216,24,18,1,0,1,4,0,0,2,245,218,27,21,6
Airline,"Turkish Airlines",Baggage,38,0,0,38,38,0,NA,35,3,2,0,0,1,0,0,0,0,38,35,3,2,1
Airline,Vistara,"Person With Disability",43,0,0,36,36,0,NA,39,4,4,0,0,0,0,0,0,1,43,39,4,3,1
Airline,Vistara,"Ticketing, Fares &amp; Refunds",716,0,0,713,713,0,NA,659,57,43,6,1,4,3,0,0,2,716,652,64,50,14
Airline,IndiGo,Meal,446,0,0,446,446,0,NA,387,59,42,4,8,3,2,0,0,3,446,385,61,44,17
Airline,"Srilankan Airways","Ticketing, Fares & Refunds",70,0,0,68,68,0,NA,64,6,2,2,1,1,0,0,0,15,70,64,6,5,1
Airline,SpiceJet,"Check-in &amp; Boarding",438,0,0,436,436,0,NA,387,51,46,2,1,1,1,0,0,0,438,381,57,48,9
Airline,SpiceJet,Maintenance,153,0,0,153,153,0,NA,137,16,10,2,3,1,0,1,0,1,153,137,16,13,3
Airline,"Swiss Air","Ticketing, Fares & Refunds",18,0,0,18,18,0,NA,16,2,0,0,0,2,0,1,0,2,18,15,3,2,1
DGCA,DGCA,Other,1404,6,2,1396,1396,0,NA,1244,152,113,15,10,7,7,22,0,43,1404,1232,172,157,15
DGCA,DGCA,"Permits & Permissions",139,0,0,139,139,0,NA,127,12,8,1,2,1,0,0,0,3,139,119,20,14,6
Airport,Hyderabad,"Air Conditioning / Maintenance",8,0,0,8,8,0,NA,4,4,3,0,1,0,0,0,0,0,8,4,4,2,2
Airport,Delhi,"Baggage / Lost &amp; Found ",115,0,0,59,59,0,NA,109,6,2,1,0,2,1,0,0,0,115,109,6,3,3
Airport,Delhi,"Staff / Crew behavoiur",115,0,0,115,115,1,NA,108,7,3,2,0,0,2,1,0,5,115,108,7,6,1
Airport,Delhi,"Taxi / Parking",49,0,0,47,47,0,NA,45,4,2,1,1,0,0,1,0,3,49,43,6,5,1
Airport,Varanasi,"Retail Shops / Food & Beverage",4,0,0,4,4,0,NA,2,2,2,0,0,0,0,0,0,0,4,0,4,2,2
Airport,Malda,"Air Conditioning / Maintenance",44,2,8,16,16,0,NA,33,1,0,0,0,1,0,0,0,4,44,43,1,0,1
Airport,Madurai,"Taxi / Parking",3,0,0,3,3,0,NA,2,1,0,0,1,0,0,0,0,0,3,2,1,0,1
Airport,Rajkot,"Taxi / Parking",8,0,0,7,7,0,NA,7,1,0,0,0,1,0,0,0,0,8,7,1,0,1
Airport,Lucknow,"Cleanliness / Hygiene",34,0,0,34,34,0,NA,32,2,1,0,0,1,0,0,0,0,34,29,5,2,3
Airport,Mumbai,"Trolly / Ameniites / Buggy / Wifi",38,0,0,35,35,0,NA,34,4,2,0,0,0,2,1,0,1,38,32,6,2,4
Airport,Leh,"Cleanliness / Hygiene",3,0,0,3,3,0,NA,2,1,0,0,1,0,0,0,0,0,3,2,1,0,1
Airport,Patna,"Seating / Waiting Area",36,0,0,36,36,0,NA,34,2,0,0,1,0,1,0,0,0,36,26,10,1,9
Airport,Bengaluru,Other,110,0,0,110,110,0,NA,105,5,2,1,1,0,1,5,0,6,110,103,7,5,2
Airport,Bengaluru,"Retail Shops / Food & Beverage",11,0,0,11,11,0,NA,10,1,1,0,0,0,0,0,0,1,11,9,2,1,1
Airport,Indore,Other,18,0,0,18,18,0,NA,16,2,1,1,0,0,0,0,0,0,18,15,3,1,2
Airport,Indore,"Taxi / Parking",17,0,0,17,17,0,NA,15,2,1,0,1,0,0,0,0,0,17,14,3,1,2
Airport,Porbandar,Other,1,0,0,1,1,0,NA,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1
Airport,Chandigarh,"Seating / Waiting Area",10,0,0,10,10,0,NA,9,1,0,0,0,1,0,0,0,2,10,5,5,3,2
Airport,Chandigarh,"Trolly / Ameniites / Buggy / Wifi",9,0,0,7,7,0,NA,8,1,0,0,0,0,1,0,0,0,9,7,2,1,1
Airport,Pune,"Cleanliness / Hygiene",45,0,0,35,35,0,NA,42,3,1,0,1,0,1,1,0,1,45,41,4,1,3
Airport,Pune,"Signages / Flight Display",15,0,0,15,15,0,NA,13,2,1,0,0,0,1,0,0,0,15,13,2,1,1
Airport,Pune,"Taxi / Parking",46,0,0,46,46,0,NA,37,9,3,2,3,1,0,0,0,0,46,37,9,8,1
Airport,Guwahati,Other,34,0,0,34,34,0,NA,30,4,2,1,0,1,0,0,0,0,34,29,5,3,2
Airport,Chennai,"Cleanliness / Hygiene",93,0,0,80,80,0,NA,90,3,0,0,0,2,1,0,0,0,93,89,4,0,4
Airport,Chennai,Other,238,0,0,238,238,0,NA,229,9,0,5,0,1,3,1,0,1,238,226,12,7,5
Airport,Chennai,"Staff / Crew behavoiur",33,0,0,33,33,0,NA,30,3,2,1,0,0,0,0,0,0,33,29,4,3,1
Airport,Hubli,"Taxi / Parking",8,0,0,8,8,0,NA,7,1,0,0,1,0,0,0,0,0,8,7,1,0,1
Airport,Surat,"Retail Shops / Food &amp; Beverage",1,0,0,1,1,0,NA,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1
Airport,Jammu,"Trolly / Ameniites / Buggy / Wifi",2,0,0,2,2,0,NA,2,0,0,0,0,0,0,0,0,0,2,1,1,0,1
Airport,Agartala,"Retail Shops / Food & Beverage",2,0,0,2,2,0,NA,1,1,0,0,1,0,0,0,0,0,2,1,1,0,1
Airport,Goa,"Retail Shops / Food & Beverage",54,0,0,54,54,0,NA,45,9,7,0,0,1,1,0,0,0,54,41,13,10,3
Airport,Kolkata,"Baggage / Lost &amp; Found ",47,0,1,11,11,0,NA,43,3,1,0,0,0,2,0,0,0,47,44,3,1,2
Airport,Kolkata,"Cleanliness / Hygiene",83,0,0,56,56,0,NA,79,4,2,0,1,1,0,0,0,0,83,78,5,3,2
Airport,Kolkata,"Retail Shops / Food &amp; Beverage",18,0,0,16,16,0,NA,16,2,1,0,1,0,0,0,0,0,18,16,2,1,1
Airport,Srinagar,"Cleanliness / Hygiene",5,0,0,2,2,0,NA,4,1,0,0,0,0,1,0,0,0,5,4,1,0,1
Security,Delhi,"Terminal Entry",35,0,0,33,33,0,NA,31,4,3,1,0,0,0,0,0,2,35,27,8,6,2
Security,Goa,"Security Check",26,0,0,25,25,0,NA,23,3,2,0,1,0,0,0,0,1,26,22,4,2,2
Security,Kolkata,"Security Check",81,0,0,81,81,0,NA,78,3,3,0,0,0,0,0,0,0,81,78,3,2,1
Airline,Aeroflot,Baggage,22,0,0,21,21,0,NA,21,1,1,0,0,0,0,0,0,0,22,21,1,1,0
Airline,Aeroflot,Other,7,0,0,7,7,0,NA,6,1,0,0,1,0,0,0,0,0,7,6,1,1,0
Airline,"Emirates Airline","Ticketing, Fares & Refunds",119,1,0,118,118,0,NA,101,17,13,2,2,0,0,0,0,0,119,102,17,17,0
Airline,"Qatar Airways","Ticketing, Fares & Refunds",61,0,0,56,56,0,NA,59,2,0,1,0,1,0,0,0,2,61,59,2,2,0
Airline,"Air Canada","Check-in & Boarding",2,0,0,2,2,0,NA,1,1,1,0,0,0,0,0,0,0,2,1,1,1,0
Airline,"Air Canada","Ticketing, Fares & Refunds",52,0,0,51,51,0,NA,43,9,7,1,1,0,0,0,0,7,52,43,9,9,0
Airline,"Virgin Atlantic","Ticketing, Fares &amp; Refunds",14,0,0,7,7,0,NA,14,0,0,0,0,0,0,0,0,2,14,13,1,1,0
Airline,"Ethiopian Airlines",Baggage,42,0,0,33,33,0,NA,40,2,2,0,0,0,0,1,0,2,42,39,3,3,0
Airline,"Ethiopian Airlines","Check-in & Boarding",7,0,0,7,7,0,NA,6,1,0,1,0,0,0,0,0,3,7,4,3,3,0
Airline,"Tiger Airways",Baggage,2,0,0,2,2,0,NA,2,0,0,0,0,0,0,0,0,1,2,1,1,1,0
Airline,GoAir,"Person With Disability",21,0,0,19,19,0,NA,19,2,2,0,0,0,0,0,0,0,21,19,2,2,0
Airline,"Gulf Air",Baggage,27,0,0,19,19,0,NA,25,2,2,0,0,0,0,0,0,3,27,25,2,2,0
Airline,"Gulf Air","Check-in &amp; Boarding",11,0,0,3,3,0,NA,10,1,1,0,0,0,0,0,0,2,11,10,1,1,0
Airline,"Gulf Air","Flight Delays",10,0,0,2,2,0,NA,9,1,1,0,0,0,0,0,0,2,10,9,1,1,0
Airline,"British Airways","Check-in & Boarding",21,1,0,18,18,0,NA,18,2,1,0,1,0,0,0,0,0,21,19,2,2,0
Airline,"Air China",Meal,1,0,0,1,1,0,NA,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0
Airline,"Air India",,102,0,0,102,102,0,NA,102,0,0,0,0,0,0,100,0,78,102,100,2,2,0
Airline,Lufthansa,"Ticketing, Fares &amp; Refunds",141,0,0,128,128,0,NA,137,4,4,0,0,0,0,0,0,0,141,137,4,4,0
Airline,"Star Air","Flight Delays",58,0,2,23,23,0,NA,55,1,0,1,0,0,0,0,0,0,58,57,1,1,0
Airline,"Etihad Airways","Flight Delays",34,0,2,15,15,0,NA,29,3,2,1,0,0,0,0,0,1,34,30,4,4,0
Airline,"Etihad Airways",Other,25,0,1,15,15,0,NA,21,3,2,0,1,0,0,2,0,1,25,22,3,3,0
Airline,"Air Pegasus","Check-in & Boarding",2,0,0,2,2,0,NA,2,0,0,0,0,0,0,0,0,2,2,0,2,2,0
Airline,"Air Pegasus",Meal,1,0,0,1,1,0,NA,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0
Airline,"Air Pegasus","Ticketing, Fares & Refunds",71,0,0,71,71,0,NA,71,0,0,0,0,0,0,0,0,63,71,8,63,63,0
Airline,"Silk Air","Ticketing, Fares & Refunds",2,0,0,2,2,0,NA,1,1,1,0,0,0,0,0,0,0,2,1,1,1,0
Airline,"Air India Express",Meal,64,0,0,64,64,0,NA,57,7,6,0,0,1,0,0,0,3,64,56,8,8,0
Airline,"Fly Dubai","Check-in & Boarding",10,0,0,6,6,0,NA,7,3,3,0,0,0,0,0,0,0,10,7,3,3,0
Airline,"Fly Dubai","Ticketing, Fares & Refunds",40,0,0,40,40,0,NA,34,6,6,0,0,0,0,0,0,0,40,34,6,6,0
Airline,"Jet Airways",Cleanliness,9,0,0,9,9,0,NA,7,2,2,0,0,0,0,1,0,1,9,7,2,2,0
Airline,"Jet Airways",Other,310,0,0,310,310,0,NA,269,41,37,3,1,0,0,6,0,7,310,269,41,41,0
Airline,"Kenya Airways",Other,1,0,0,1,1,0,NA,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0
Airline,"Nepal Airlines Corporation","Ticketing, Fares & Refunds",2,0,0,2,2,0,NA,2,0,0,0,0,0,0,0,0,1,2,1,1,1,0
Airline,"Alliance Air (India)",Other,94,0,0,90,90,0,NA,91,3,2,1,0,0,0,0,0,0,94,91,3,3,0
Airline,"VietJet Air",Baggage,42,0,0,21,21,0,NA,39,3,3,0,0,0,0,0,0,2,42,39,3,3,0
Airline,"Air Manas","Flight Delays",1,0,0,1,1,0,NA,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0
Airline,"Singapore Airlines",Baggage,25,0,0,24,24,0,NA,22,3,2,0,0,1,0,0,0,1,25,22,3,3,0
Airline,"Turkish Airlines","Flight Delays",21,0,1,12,12,0,NA,19,1,1,0,0,0,0,0,0,3,21,20,1,1,0
Airline,"Turkish Airlines","Ticketing, Fares & Refunds",33,0,0,33,33,0,NA,28,5,4,0,1,0,0,0,0,1,33,28,5,5,0
Airline,"Air Arabia",Other,13,0,0,12,12,0,NA,12,1,1,0,0,0,0,0,0,1,13,12,1,1,0
Airline,"Egypt Air","Staff / Crew Behavior",1,0,0,1,1,0,NA,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0
Airline,"Oman Airlines","Check-in & Boarding",9,0,0,9,9,0,NA,8,1,0,1,0,0,0,0,0,0,9,8,1,1,0
Airline,"Oman Airlines","Ticketing, Fares & Refunds",99,0,0,99,99,0,NA,81,18,11,0,2,5,0,0,0,0,99,81,18,18,0
Airline,"Thai Airways",Baggage,45,1,0,43,43,0,NA,43,1,1,0,0,0,0,0,0,3,45,42,3,3,0
Airline,"Thai Airways",Meal,4,0,0,2,2,0,NA,3,1,0,0,0,1,0,0,0,1,4,2,2,2,0
Airline,Saudia,"Flight Delays",19,0,0,13,13,0,NA,16,3,3,0,0,0,0,0,0,2,19,16,3,3,0
Airline,"Air Mauritius",Baggage,5,0,0,5,5,0,NA,5,0,0,0,0,0,0,0,0,2,5,3,2,2,0
Airline,"Air Seychelles",Baggage,2,0,0,2,2,0,NA,2,0,0,0,0,0,0,0,0,1,2,1,1,1,0
Airline,SpiceJet,Cleanliness,14,0,0,10,10,0,NA,11,3,3,0,0,0,0,0,0,0,14,11,3,3,0
Airline,"Swiss Air","Staff / Crew Behavior",4,0,0,3,3,0,NA,4,0,0,0,0,0,0,0,0,0,4,3,1,1,0
"Helicopter - General Aviation",NA,,2,0,0,2,2,0,NA,2,0,0,0,0,0,0,0,0,2,2,0,2,2,0
DGCA,DGCA,Examination,65,0,0,65,65,0,NA,59,6,4,0,0,0,2,0,0,0,65,58,7,7,0
Customs,Mangalore,Arrival,3,0,0,3,3,0,NA,2,1,1,0,0,0,0,0,0,1,3,1,2,2,0
Customs,Delhi,Arrival,26,0,0,26,26,0,NA,25,1,1,0,0,0,0,0,0,0,26,25,1,1,0
Immigration,Mumbai,Arrival,37,0,0,37,37,0,NA,34,3,1,0,0,1,1,0,0,1,37,34,3,3,0
Immigration,Mumbai,Other,4,0,0,4,4,0,NA,3,1,1,0,0,0,0,0,0,0,4,3,1,1,0
Immigration,Tiruchirappalli,Arrival,3,0,0,3,3,0,NA,2,1,1,0,0,0,0,0,0,0,3,2,1,1,0
BCAS,BCAS,"Security Program Approval",6,0,0,6,6,0,NA,5,1,0,1,0,0,0,0,0,1,6,5,1,1,0
Airport,Delhi,"Person With Disability",25,0,0,21,21,0,NA,22,3,2,0,1,0,0,0,0,3,25,21,4,4,0
Airport,Calicut,"Baggage / Lost &amp; Found ",8,0,0,6,6,0,NA,6,2,1,1,0,0,0,0,0,0,8,6,2,2,0
Airport,Lucknow,"Air Conditioning / Maintenance",13,0,0,13,13,0,NA,12,1,0,0,1,0,0,0,0,0,13,12,1,1,0
Airport,Kochi,"Baggage / Lost &amp; Found ",5,0,0,0,0,0,NA,4,1,1,0,0,0,0,0,0,0,5,4,1,1,0
Airport,Pondicherry,"Seating / Waiting Area",1,0,0,1,1,0,NA,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0
Airport,Rajahmundry,"Trolly / Ameniites / Buggy / Wifi",1,0,0,1,1,0,NA,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0
Airport,Jodhpur,"Taxi / Parking",14,0,0,12,12,0,NA,12,2,2,0,0,0,0,0,0,0,14,11,3,3,0
Airport,Dehradun,"Taxi / Parking",25,0,0,25,25,0,NA,24,1,1,0,0,0,0,0,0,0,25,24,1,1,0
Airport,Vijayawada,"Taxi / Parking",38,0,0,37,37,0,NA,30,8,4,3,1,0,0,0,0,0,38,30,8,8,0
Airport,Ranchi,"Signages / Flight Display",3,0,0,3,3,0,NA,3,0,0,0,0,0,0,0,0,1,3,2,1,1,0
Airport,Chandigarh,"Baggage / Lost & Found ",14,0,0,14,14,0,NA,14,0,0,0,0,0,0,0,0,1,14,13,1,1,0
Airport,Tirupati,"Taxi / Parking",3,0,0,3,3,0,NA,2,1,1,0,0,0,0,0,0,0,3,2,1,1,0
Airport,Guwahati,"Seating / Waiting Area",13,0,0,13,13,0,NA,12,1,1,0,0,0,0,0,0,0,13,11,2,2,0
Airport,Coimbatore,Other,25,0,0,25,25,0,NA,25,0,0,0,0,0,0,0,0,2,25,24,1,1,0
Airport,Agartala,"Seating / Waiting Area",1,0,0,1,1,0,NA,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0
Airport,Kolkata,"Retail Shops / Food & Beverage",11,0,0,11,11,0,NA,8,3,3,0,0,0,0,0,0,0,11,8,3,3,0
Airport,Kolkata,"Staff / Crew behavoiur",38,0,0,38,38,0,NA,37,1,0,1,0,0,0,0,0,1,38,37,1,1,0
Security,Udaipur,Other,1,0,0,1,1,0,NA,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0
Security,Jammu,"Security Check",7,0,0,7,7,0,NA,4,3,1,2,0,0,0,0,0,1,7,4,3,3,0
Security,Hyderabad,Other,6,0,0,6,6,0,NA,5,1,1,0,0,0,0,0,0,0,6,5,1,1,0
Security,Bengaluru,"Security Check",61,1,0,59,59,0,NA,57,3,1,1,1,0,0,0,0,0,61,58,3,3,0
Airline,NA,"Check-in &amp; Boarding",1,0,0,1,1,0,NA,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
Airline,Aeroflot,"Ticketing, Fares &amp; Refunds",11,0,0,6,6,0,NA,11,0,0,0,0,0,0,0,0,0,11,11,0,0,0
Airline,"Emirates Airline","Check-in &amp; Boarding",18,0,2,2,2,0,NA,16,0,0,0,0,0,0,0,0,0,18,18,0,0,0
Airline,"Emirates Airline","Flight Delays",35,0,0,20,20,0,NA,35,0,0,0,0,0,0,0,0,0,35,35,0,0,0
Airline,"Kuwait Airways",Maintenance,1,0,0,1,1,0,NA,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
Airline,"All Nippon Airways",Other,4,0,0,4,4,0,NA,4,0,0,0,0,0,0,0,0,0,4,4,0,0,0
Airline,"All Nippon Airways","Ticketing, Fares &amp; Refunds",3,0,0,3,3,0,NA,3,0,0,0,0,0,0,0,0,0,3,3,0,0,0
Airline,"Biman Bangladesh","Staff / Crew Behavior",1,0,0,0,0,0,NA,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
Airline,"Qatar Airways","Check-in &amp; Boarding",27,0,1,3,3,0,NA,26,0,0,0,0,0,0,0,0,0,27,27,0,0,0
Airline,"Qatar Airways",Cleanliness,2,0,0,0,0,0,NA,2,0,0,0,0,0,0,0,0,0,2,2,0,0,0
Airline,"Qatar Airways",Other,22,0,0,18,18,0,NA,22,0,0,0,0,0,0,1,0,1,22,22,0,0,0
Airline,"Air Canada",Meal,2,0,0,2,2,0,NA,2,0,0,0,0,0,0,0,0,0,2,2,0,0,0
Airline,"Virgin Atlantic","Check-in &amp; Boarding",4,0,1,0,0,0,NA,3,0,0,0,0,0,0,0,0,0,4,4,0,0,0
Airline,"Virgin Atlantic","Person With Disability",1,0,0,0,0,0,NA,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
Airline,"Virgin Atlantic","Staff / Crew Behavior",1,0,0,0,0,0,NA,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
Airline,"China Southern",Meal,1,0,0,1,1,0,NA,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
